time,IMP,target,VNINDEX_lag2,PHARMA_lag1
2023-09-22,29.37,0,1226.11,26.888813559322035
2023-09-25,28.7,1,1212.74,26.80084745762712
2023-09-26,28.74,0,1193.05,26.34542372881356
2023-09-27,28.57,0,1153.2,26.36728813559322
2023-09-28,28.24,1,1137.96,26.47186440677966
2023-09-29,28.66,1,1153.85,26.176440677966102
2023-10-02,29.42,1,1152.43,26.450677966101694
2023-10-03,29.5,0,1154.15,26.48220338983051
2023-10-04,29.29,0,1155.25,26.359491525423728
2023-10-05,28.73,1,1118.1,26.2842372881356
2023-10-06,29.0,1,1128.67,26.360169491525426
2023-10-09,29.18,0,1113.89,26.55457627118644
2023-10-10,29.18,0,1128.54,26.800508474576272
2023-10-11,29.05,1,1137.36,26.948983050847456
2023-10-12,29.18,0,1143.69,26.63389830508475
2023-10-13,29.14,0,1150.81,26.780169491525424
2023-10-16,28.96,0,1151.61,26.88254237288136
2023-10-17,28.42,0,1154.73,26.796440677966103
2023-10-18,27.83,1,1141.42,26.772711864406777
2023-10-19,28.06,0,1121.65,27.02508474576271
2023-10-20,27.39,0,1103.4,27.38338983050848
2023-10-23,27.03,1,1087.85,27.519322033898305
2023-10-24,27.16,1,1108.03,27.343898305084743
2023-10-25,27.34,0,1093.53,27.22
2023-10-26,25.99,0,1105.9,27.860000000000003
2023-10-27,25.9,0,1101.66,27.356379310344828
2023-10-30,25.86,0,1055.45,27.12793103448276
2023-10-31,25.72,0,1060.62,27.451034482758622
2023-11-01,25.59,1,1042.4,27.28051724137931
2023-11-02,26.49,0,1028.19,27.134827586206896
2023-11-06,26.26,0,1039.66,27.56379310344828
2023-11-07,26.04,0,1075.47,27.657413793103448
2023-11-08,25.99,0,1089.66,27.70827586206897
2023-11-10,25.86,0,1080.29,27.79706896551724
2023-11-13,25.14,0,1113.43,27.918275862068967
2023-11-14,25.1,1,1101.68,28.115172413793104
2023-11-15,25.28,0,1100.07,28.034310344827585
2023-11-16,25.28,0,1109.73,28.21310344827586
2023-11-17,25.23,0,1122.5,28.20241379310345
2023-11-20,24.96,0,1125.53,28.13362068965517
2023-11-21,24.87,0,1101.19,28.16275862068965
2023-11-22,24.83,1,1103.66,28.17465517241379
2023-11-23,25.1,0,1110.46,28.19155172413793
2023-11-24,24.78,0,1113.82,27.90103448275862
2023-11-27,24.69,0,1088.49,27.52293103448276
2023-11-28,24.6,1,1095.61,27.58137931034483
2023-11-29,24.74,0,1088.06,27.813103448275864
2023-11-30,24.6,0,1095.43,28.034310344827585
2023-12-01,24.6,1,1102.8,28.16155172413793
2023-12-04,24.83,0,1094.13,28.25603448275862
2023-12-05,24.69,1,1102.16,28.310344827586206
2023-12-06,24.78,0,1120.49,28.34879310344828
2023-12-07,24.78,0,1115.97,27.966724137931035
2023-12-08,24.78,1,1126.43,27.399310344827583
2023-12-12,24.92,1,1121.49,26.981034482758623
2023-12-13,25.37,1,1124.44,27.51206896551724
2023-12-14,25.81,1,1127.63,27.050689655172416
2023-12-15,25.99,0,1114.2,27.535
2023-12-18,25.59,0,1110.13,27.52862068965517
2023-12-19,25.59,1,1102.3,27.337241379310345
2023-12-20,25.68,0,1091.88,27.654827586206896
2023-12-21,25.37,1,1096.3,27.77896551724138
2023-12-22,25.59,0,1100.76,27.649827586206897
2023-12-25,25.59,0,1102.43,27.52086206896552
2023-12-26,25.46,0,1103.06,28.21275862068965
2023-12-27,25.1,1,1117.66,28.13672413793104
2023-12-28,25.14,1,1122.25,28.477241379310342
2023-12-29,25.41,1,1121.99,28.83103448275862
2024-01-02,25.59,1,1128.93,28.686379310344822
2024-01-03,26.58,1,1129.93,28.53620689655172
2024-01-04,27.57,0,1131.72,28.608448275862067
2024-01-05,27.39,1,1144.17,28.780689655172413
2024-01-08,27.61,0,1150.72,28.71948275862069
2024-01-09,27.52,1,1154.68,28.78862068965517
2024-01-10,27.75,1,1160.19,28.71396551724138
2024-01-11,28.01,0,1158.59,28.45189655172414
2024-01-12,27.66,1,1161.54,28.54310344827586
2024-01-15,28.1,1,1162.22,28.42534482758621
2024-01-16,28.28,0,1154.7,28.60293103448276
2024-01-17,28.24,1,1154.12,28.74258620689655
2024-01-18,28.64,0,1163.12,28.520000000000003
2024-01-19,28.64,0,1162.53,28.503275862068968
2024-01-22,28.42,0,1169.06,28.50396551724138
2024-01-23,28.15,0,1181.5,28.300689655172416
2024-01-24,27.88,1,1182.86,28.474827586206896
2024-01-25,28.1,0,1177.5,28.432413793103446
2024-01-26,28.06,0,1172.97,28.10551724137931
2024-01-29,27.7,1,1170.37,28.43396551724138
2024-01-30,27.75,0,1175.67,28.483275862068965
2024-01-31,27.43,1,1175.69,28.12603448275862
2024-02-02,27.66,1,1179.65,28.83206896551724
2024-02-05,27.92,1,1164.31,28.817241379310342
2024-02-06,28.42,0,1172.55,28.61655172413793
2024-02-07,28.28,0,1186.06,28.68103448275862
2024-02-15,28.28,0,1188.48,28.84551724137931
2024-02-16,28.24,1,1198.53,28.97189655172414
2024-02-19,29.18,1,1202.5,29.07086206896552
2024-02-20,29.5,0,1209.7,28.957241379310343
2024-02-21,29.14,1,1224.97,29.07293103448276
2024-02-22,29.36,1,1230.06,28.91103448275862
2024-02-23,29.41,0,1230.04,28.83827586206897
2024-02-26,29.27,1,1227.31,28.870172413793103
2024-02-27,29.72,1,1212.0,28.902413793103445
2024-02-28,29.77,0,1224.17,29.08362068965517
2024-02-29,29.72,1,1237.46,29.16586206896552
2024-03-01,29.99,0,1254.55,28.949827586206894
2024-03-04,29.99,0,1252.73,28.89862068965517
2024-03-05,29.81,0,1258.28,29.17586206896552
2024-03-06,29.81,0,1261.41,29.31396551724137
2024-03-07,29.54,0,1269.98,29.39862068965517
2024-03-08,29.5,0,1262.73,29.44448275862069
2024-03-11,29.45,0,1268.46,29.477758620689656
2024-03-12,29.18,1,1247.35,29.57672413793104
2024-03-13,29.72,1,1235.49,29.602241379310342
2024-03-14,29.9,0,1245.0,29.71775862068965
2024-03-15,29.9,0,1270.51,29.523448275862066
2024-03-18,29.59,1,1264.26,29.58189655172414
2024-03-19,30.3,1,1263.78,29.28293103448276
2024-03-20,30.66,1,1243.56,29.13637931034483
2024-03-21,31.07,1,1242.46,29.065
2024-03-22,31.11,0,1260.08,29.16551724137931
2024-03-25,30.48,0,1276.42,29.11362068965517
2024-03-26,30.26,1,1281.8,29.09879310344828
2024-03-27,30.53,0,1267.86,29.26137931034483
2024-03-28,30.53,1,1282.21,29.21051724137931
2024-03-29,30.84,0,1283.09,29.253103448275866
2024-04-01,30.3,0,1290.18,28.958448275862068
2024-04-02,30.3,0,1284.09,28.802413793103447
2024-04-03,30.3,0,1281.52,29.111724137931034
2024-04-04,30.26,0,1287.04,29.26586206896552
2024-04-05,30.21,1,1271.47,29.369137931034484
2024-04-08,30.44,1,1268.25,29.521034482758623
2024-04-09,30.53,0,1255.11,29.275172413793104
2024-04-10,30.44,0,1250.35,29.33051724137931
2024-04-11,30.35,1,1262.82,29.188103448275864
2024-04-12,31.56,0,1258.56,29.35293103448276
2024-04-15,31.16,0,1258.2,29.87379310344828
2024-04-16,31.11,1,1276.6,29.63172413793104
2024-04-17,31.88,0,1216.61,29.779827586206896
2024-04-19,31.11,0,1215.68,29.61793103448276
2024-04-22,29.45,0,1193.01,29.55103448275862
2024-04-23,29.14,1,1174.85,29.431896551724137
2024-04-24,29.36,0,1190.22,29.30310344827586
2024-04-25,29.23,0,1177.4,29.443103448275863
2024-04-26,28.96,1,1205.61,29.683275862068967
2024-05-02,29.23,0,1204.97,29.67551724137931
2024-05-03,29.23,1,1209.52,29.908947368421053
2024-05-06,29.27,1,1216.36,29.8961403508772
2024-05-07,29.9,0,1221.03,29.77298245614035
2024-05-08,29.9,1,1241.58,29.729824561403507
2024-05-09,29.99,0,1248.63,29.7740350877193
2024-05-10,29.86,0,1250.46,30.04929824561404
2024-05-13,29.86,0,1248.64,30.00052631578947
2024-05-14,29.54,1,1244.7,30.09140350877193
2024-05-15,29.77,1,1240.18,30.05368421052632
2024-05-16,30.08,0,1243.28,29.516896551724138
2024-05-17,29.9,0,1254.39,29.526379310344826
2024-05-20,29.81,1,1268.78,29.702758620689654
2024-05-21,29.9,0,1273.11,29.83586206896552
2024-05-22,29.77,1,1277.58,29.90379310344828
2024-05-23,31.34,0,1277.14,30.356896551724137
2024-05-24,30.3,1,1266.91,29.95068965517241
2024-05-27,30.35,0,1281.03,29.88258620689655
2024-05-28,30.35,1,1261.93,29.81603448275862
2024-05-29,30.71,0,1267.68,29.61448275862069
2024-05-30,30.53,1,1281.73,29.51620689655173
2024-05-31,30.57,1,1272.64,29.55362068965517
2024-06-03,30.93,0,1266.32,29.774655172413794
2024-06-04,30.93,0,1261.72,29.79741379310345
2024-06-05,30.71,1,1280.0,29.76206896551724
2024-06-06,31.11,0,1283.52,29.78879310344828
2024-06-07,30.89,1,1284.35,29.815862068965515
2024-06-10,31.29,1,1283.56,29.88637931034483
2024-06-11,31.74,0,1287.58,29.976551724137927
2024-06-12,31.74,1,1290.67,29.749655172413792
2024-06-13,32.14,0,1284.41,29.65896551724138
2024-06-17,31.43,1,1300.19,29.75603448275862
2024-06-18,31.47,1,1301.51,29.94551724137931
2024-06-19,32.28,1,1274.77,30.109482758620693
2024-06-20,33.4,0,1279.5,30.127241379310348
2024-06-21,32.77,0,1279.79,30.146724137931034
2024-06-24,32.77,1,1282.3,30.16396551724138
2024-06-25,33.31,1,1282.02,29.519310344827584
2024-06-26,33.85,0,1254.12,29.68706896551724
2024-06-27,33.67,1,1256.56,29.63637931034483
2024-06-28,33.81,0,1261.24,29.61448275862069
2024-07-01,33.49,1,1259.09,29.34344827586207
2024-07-02,33.72,0,1245.32,29.937413793103445
2024-07-03,33.72,0,1254.56,29.77706896551724
2024-07-04,33.72,0,1269.79,29.68948275862069
2024-07-05,33.67,1,1276.85,29.84448275862069
2024-07-09,36.19,1,1279.89,29.83655172413793
2024-07-10,36.59,1,1283.04,29.54758620689655
2024-07-11,39.1,1,1293.71,29.897241379310344
2024-07-12,40.8,1,1285.94,30.20741379310345
2024-07-15,43.65,1,1283.8,30.14
2024-07-16,46.7,0,1280.75,30.50155172413793
2024-07-17,43.45,0,1279.82,31.84103448275862
2024-07-18,42.5,0,1281.18,31.411896551724137
2024-07-19,40.7,0,1268.66,31.03568965517241
2024-07-22,40.5,1,1274.44,30.58706896551724
2024-07-23,41.1,0,1264.78,30.65672413793104
2024-07-24,41.05,0,1254.64,30.163103448275866
2024-07-25,40.55,1,1231.81,30.271724137931034
2024-07-26,42.65,1,1238.47,30.20896551724137
2024-07-29,43.0,0,1233.19,31.94804347826087
2024-07-30,41.5,0,1242.11,28.74581395348837
2024-07-31,40.95,0,1246.6,32.93380952380952
2024-08-01,39.75,1,1245.06,33.02904761904762
2024-08-02,40.75,0,1251.51,36.14243902439024
2024-08-05,40.45,1,1226.96,31.476190476190474
2024-08-06,41.1,1,1236.6,32.38794871794872
2024-08-07,41.4,0,1188.07,28.23
2024-08-08,41.25,0,1210.28,36.20575
2024-08-09,41.1,1,1215.88,32.0355
2024-08-12,42.15,0,1208.32,29.76906976744186
2024-08-13,42.0,1,1223.64,30.934102564102567
2024-08-14,42.45,0,1230.28,31.72591836734694
2024-08-15,42.35,1,1230.42,33.072682926829266
2024-08-16,43.5,1,1230.36,34.42675
2024-08-19,44.0,1,1223.56,31.39886363636364
2024-08-20,44.15,0,1252.23,31.052307692307693
2024-08-21,43.15,0,1261.62,33.392820512820514
2024-08-22,43.1,0,1272.55,31.34609756097561
2024-08-23,42.7,0,1284.05,34.42794871794872
2024-08-26,42.5,0,1282.78,32.48875
2024-08-27,42.4,0,1285.32,32.53818181818182
2024-08-28,42.2,1,1280.02,33.40162790697674
2024-08-29,42.8,1,1280.56,32.3527027027027
2024-08-30,43.9,1,1281.44,37.916
2024-09-04,46.95,0,1281.47,35.49404761904762
2024-09-05,45.65,1,1283.87,31.093333333333337
2024-09-06,48.5,0,1275.8,36.16
2024-09-09,48.1,0,1268.21,34.9697619047619
2024-09-10,46.5,1,1273.96,35.356857142857145
2024-09-11,46.55,1,1267.73,35.15472222222222
2024-09-12,47.0,0,1255.23,30.179166666666667
2024-09-13,47.0,0,1253.27,32.31461538461539
2024-09-16,46.5,1,1256.35,30.64918918918919
2024-09-17,49.75,1,1251.71,29.332
2024-09-18,53.2,0,1239.26,34.947428571428574
2024-09-19,52.4,0,1258.95,35.66175
2024-09-20,51.3,1,1264.9,33.383421052631576
2024-09-23,51.8,0,1271.27,31.96973684210526
2024-09-24,51.8,0,1272.04,32.90575
2024-09-25,50.3,0,1268.48,32.31526315789474
2024-09-26,50.2,1,1276.99,29.406153846153845
2024-09-27,50.3,0,1287.48,32.574444444444445
2024-09-30,50.0,1,1291.49,36.537179487179486
2024-10-01,50.1,1,1290.92,30.90846153846154
2024-10-02,50.7,0,1287.94,29.401052631578946
2024-10-03,49.9,0,1292.2,29.60070175438597
2024-10-04,49.0,0,1287.84,29.124035087719296
2024-10-07,48.2,0,1278.1,29.29684210526316
2024-10-08,47.75,0,1270.6,29.16859649122807
2024-10-09,47.1,1,1269.93,29.21368421052632
2024-10-10,48.0,0,1271.98,29.528771929824565
2024-10-11,48.0,0,1281.85,29.38859649122807
2024-10-14,47.1,0,1286.36,29.807894736842105
2024-10-15,46.8,1,1288.39,29.85105263157895
2024-10-16,46.9,1,1286.34,29.83
2024-10-17,47.0,0,1281.08,29.629298245614034
2024-10-18,46.85,0,1279.48,29.55052631578948
2024-10-21,44.45,0,1286.52,29.65333333333333
2024-10-22,42.6,1,1285.46,29.64438596491228
2024-10-23,43.3,1,1279.77,29.31456140350877
2024-10-24,45.0,0,1269.89,29.39368421052632
2024-10-25,44.75,0,1270.9,28.94298245614035
2024-10-28,44.7,0,1257.41,28.930701754385964
2024-10-29,44.4,1,1252.72,28.61385964912281
2024-10-30,45.2,0,1254.77,28.77754385964912
2024-10-31,45.0,0,1261.78,28.481052631578947
2024-11-01,45.0,0,1258.63,28.49175438596491
2024-11-04,44.3,0,1264.48,28.50385964912281
2024-11-05,44.3,0,1254.89,28.493859649122808
2024-11-06,44.25,1,1244.71,28.430701754385964
2024-11-07,44.6,0,1245.76,28.444035087719296
2024-11-08,44.0,0,1261.28,28.16491228070176
2024-11-11,43.9,0,1259.75,28.14684210526316
2024-11-12,43.25,0,1252.56,28.180350877192986
2024-11-13,42.8,0,1250.32,28.158947368421053
2024-11-14,42.8,0,1244.82,28.38754385964912
2024-11-15,42.3,0,1246.04,28.294035087719298
2024-11-18,41.8,0,1231.89,28.208771929824564
2024-11-19,41.8,0,1218.57,28.06614035087719
2024-11-20,41.8,0,1217.12,28.21245614035088
2024-11-21,41.4,0,1205.15,28.227719298245614
2024-11-22,41.35,1,1216.54,28.242631578947368
2024-11-25,44.0,0,1228.33,28.332105263157896
2024-11-26,43.7,0,1228.1,28.16964912280702
2024-11-27,43.2,1,1234.7,28.15438596491228
2024-12-02,45.5,1,1242.13,28.051929824561405
2024-12-03,48.65,0,1241.97,28.84684210526316
2024-12-04,48.0,1,1251.21,29.066491228070173
2024-12-05,48.2,0,1249.83,29.289122807017545
2024-12-06,46.4,1,1240.41,29.17140350877193
2024-12-09,47.05,1,1267.53,29.05456140350877
2024-12-10,48.15,0,1270.14,29.14859649122807
2024-12-11,48.0,1,1273.84,29.210350877192983
2024-12-12,49.5,0,1272.07,29.296491228070177
2024-12-13,48.65,0,1268.86,29.30017543859649
2024-12-16,47.55,1,1267.35,29.14649122807017
2024-12-18,48.0,0,1262.57,29.152105263157896
2024-12-19,47.7,1,1263.79,29.13578947368421
2024-12-20,48.3,1,1266.0,29.08877192982456
2024-12-23,48.75,0,1254.67,29.08
2024-12-24,48.5,0,1257.5,29.062456140350875
2024-12-25,47.5,1,1262.76,29.10245614035088
2024-12-26,48.45,0,1260.36,29.23315789473684
2024-12-27,47.7,0,1274.04,29.185438596491228
2024-12-30,47.25,0,1272.87,29.03736842105263
2024-12-31,47.0,1,1275.14,29.083684210526314
2025-01-02,47.35,0,1272.02,29.08280701754386
2025-01-03,46.3,0,1266.78,29.46258620689655
2025-01-06,43.5,1,1269.71,29.29448275862069
2025-01-07,44.2,0,1254.59,29.061379310344822
2025-01-08,44.05,0,1246.35,28.982241379310345
2025-01-09,43.55,1,1246.95,29.138793103448275
2025-01-10,43.7,0,1251.02,29.270172413793105
2025-01-13,43.7,0,1245.77,29.187758620689657
2025-01-14,43.0,1,1230.48,29.21051724137931
2025-01-15,43.3,1,1235.65,29.39879310344828
2025-01-16,43.5,1,1229.07,29.094655172413795
2025-01-17,44.3,1,1236.18,29.208448275862068
2025-01-20,44.9,0,1242.36,29.34896551724138
2025-01-21,44.35,1,1249.11,29.25413793103448
2025-01-22,45.2,0,1249.55,29.00672413793104
2025-01-23,44.8,0,1246.09,29.27655172413793
2025-01-24,44.2,1,1242.53,29.54827586206897
2025-02-03,44.6,1,1259.63,29.70344827586207
2025-02-04,45.2,0,1265.05,29.41620689655172
2025-02-05,45.0,1,1253.03,29.756896551724136
2025-02-06,47.0,1,1264.68,29.67620689655173
2025-02-07,47.25,0,1269.61,29.84155172413793
2025-02-10,46.45,1,1271.48,29.853620689655173
2025-02-11,48.6,0,1275.2,30.020000000000003
2025-02-13,47.9,1,1263.26,30.560344827586206
2025-02-14,48.1,1,1268.45,30.40172413793104
2025-02-17,48.8,1,1270.35,30.54396551724138
2025-02-18,48.85,0,1276.08,30.62586206896552
2025-02-19,48.0,1,1272.72,30.52862068965517
2025-02-20,49.25,0,1278.14,30.38241379310345
2025-02-21,48.5,0,1288.56,30.599137931034484
2025-02-24,48.1,0,1292.98,30.54293103448276
2025-02-25,47.75,1,1296.75,30.52862068965517
2025-02-26,48.0,0,1304.56,30.512241379310343
2025-02-28,47.9,0,1303.16,30.510172413793104
2025-03-03,47.4,0,1302.96,30.74396551724138
2025-03-04,47.05,0,1305.36,30.76534482758621
2025-03-05,46.25,1,1309.37,30.87327586206897
2025-03-06,46.6,0,1311.91,30.69172413793104
2025-03-07,46.6,0,1304.71,30.83551724137931
2025-03-10,45.95,1,1318.22,30.846551724137928
2025-03-11,46.6,1,1326.05,30.886034482758618
2025-03-12,48.9,0,1330.28,30.77293103448276
2025-03-13,48.2,0,1332.54,30.857068965517243
2025-03-14,48.2,0,1334.41,30.50379310344828
2025-03-17,47.4,1,1326.27,30.79310344827586
2025-03-18,48.0,1,1326.15,30.89051724137931
2025-03-19,51.3,1,1336.26,30.94758620689656
2025-03-20,52.0,0,1330.97,30.929310344827588
2025-03-21,51.6,0,1324.63,31.017241379310345
2025-03-24,48.0,0,1323.93,31.012758620689656
2025-03-25,45.15,1,1321.88,30.69741379310345
2025-03-26,45.6,1,1330.32,30.62775862068965
2025-03-27,45.65,0,1331.92,30.84258620689655
2025-03-28,45.55,0,1326.09,30.936206896551724
2025-03-31,44.55,0,1323.81,30.9046551724138
